COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W11,H1500W19,H1500W10,H1500W11,H1500W11,H1500W11,H1500W14,H1500W15,H1500W16,H1500W17,H1500W19,H1000W11,H1000W17,H1000W19,H1000W10,H1000W11,H1000W11,H1000W11,H1000W14,H1000W15,H1000W16,H1000W17,H1000W18,H1000W19,H1000W40
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv403,7/16/06,PID069719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv404,7/16/06,PID069721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv405,7/16/06,PID069722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv406,7/16/06,PID069723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv418,7/17/06,PID069737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv431,7/18/06,PID069759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,29,2006,COOK_29_2006,dv449,7/20/06,PID069771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv472,7/23/06,PID069793,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv473,7/23/06,PID069795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv474,7/23/06,PID069797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv486,7/24/06,PID069815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv501,7/25/06,PID069831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv502,7/25/06,PID069835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,30,2006,COOK_30_2006,dv526,7/27/06,PID069858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,23,2006,COOK_23_2006,dv54,6/8/06,PID069880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv551,7/30/06,PID069886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv552,7/30/06,PID069887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,24,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv553,7/30/06,PID069890,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv592,8/1/06,PID069925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv593,8/1/06,PID069926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv594,8/1/06,PID069929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv622,8/3/06,PID069967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv623,8/3/06,PID069969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,31,2006,COOK_31_2006,dv624,8/3/06,PID069970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv648,8/6/06,PID069995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv649,8/6/06,PID069997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv650,8/6/06,PID070001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,29,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,24,2006,COOK_24_2006,dv66,6/11/06,PID070012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv674,8/8/06,PID070024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv688,8/9/06,PID070030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,32,2006,COOK_32_2006,dv689,8/9/06,PID070032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv720,8/13/06,PID070059,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv721,8/13/06,PID070060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,9,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv722,8/13/06,PID070061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv747,8/15/06,PID070089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,24,2006,COOK_24_2006,dv76,6/13/06,PID070103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv760,8/16/06,PID070104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,33,2006,COOK_33_2006,dv761,8/16/06,PID070105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv788,8/20/06,PID070117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv789,8/20/06,PID070118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv790,8/20/06,PID070119,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv809,8/23/06,PID070142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv826,8/24/06,PID070152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,34,2006,COOK_34_2006,dv827,8/24/06,PID070154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,48,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,35,2006,COOK_35_2006,dv844,8/27/06,PID070170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,35,2006,COOK_35_2006,dv862,8/30/06,PID070189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,POSITIVE,1,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv885,9/4/06,PID070212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv886,9/4/06,PID070214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,42,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv887,9/4/06,PID070216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,24,2006,COOK_24_2006,dv89,6/15/06,PID070222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv895,9/6/06,PID070225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,25,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv896,9/6/06,PID070226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,36,2006,COOK_36_2006,dv904,9/7/06,PID070236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,32,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,37,2006,COOK_37_2006,dv924,9/10/06,PID070257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,38,2006,COOK_38_2006,dv959,9/17/06,PID070293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60305,COOK,GRAVID TRAP,5,Female,PCRWNV,NEGATIVE,0,-87.822704,41.905804,Culex,38,2006,COOK_38_2006,dv960,9/17/06,PID070294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,29,2006,COOK_29_2006,10052,7/22/06,PID118840,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,29,2006,COOK_29_2006,10059,7/22/06,PID118841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,29,2006,COOK_29_2006,10351,7/22/06,PID118844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,29,2006,COOK_29_2006,10568,7/22/06,PID118845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,31,2006,COOK_31_2006,11191,8/5/06,PID118848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,31,2006,COOK_31_2006,11446,8/5/06,PID118849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,32,2006,COOK_32_2006,11670,8/12/06,PID118851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,31,2006,COOK_31_2006,11686,8/5/06,PID118852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,32,2006,COOK_32_2006,13367,8/12/06,PID118855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,33,2006,COOK_33_2006,14055,8/19/06,PID118856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,38,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,33,2006,COOK_33_2006,14058,8/19/06,PID118857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,31,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,35,2006,COOK_35_2006,14074,9/2/06,PID118858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,35,2006,COOK_35_2006,14081,9/2/06,PID118859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,35,2006,COOK_35_2006,14086,9/2/06,PID118860,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,33,2006,COOK_33_2006,14970,8/19/06,PID118863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,2,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,33,2006,COOK_33_2006,14973,8/19/06,PID118864,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,36,2006,COOK_36_2006,15499,9/9/06,PID118868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,36,2006,COOK_36_2006,15509,9/9/06,PID118869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,36,2006,COOK_36_2006,15515,9/9/06,PID118870,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60622,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.701701,41.905823,Culex,37,2006,COOK_37_2006,17064,9/16/06,PID118873,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,36,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,23,2006,DUPAGE_23_2006,400-0012,6/6/06,PID043454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,26,2006,DUPAGE_26_2006,400-0197,6/29/06,PID043455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,30,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,27,2006,DUPAGE_27_2006,400-0274,7/6/06,PID043457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,28,2006,DUPAGE_28_2006,400-0351,7/11/06,PID043458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,28,2006,DUPAGE_28_2006,400-0352,7/11/06,PID043459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,29,2006,DUPAGE_29_2006,400-0444,7/18/06,PID043461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,47,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,30,2006,DUPAGE_30_2006,400-0508,7/25/06,PID043463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,33,2006,DUPAGE_33_2006,400-0781,8/15/06,PID043470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,35,2006,DUPAGE_35_2006,400-0894,8/31/06,PID043473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,36,2006,DUPAGE_36_2006,400-0953,9/7/06,PID043474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60139,DUPAGE,GRAVID TRAP,10,Female,PCRWNV,NEGATIVE,0,-88.03822,41.905913,Culex,38,2006,DUPAGE_38_2006,400-1092,9/22/06,PID043475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,29,2006,COOK_29_2006,10273,7/22/06,PID134333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,29,2006,COOK_29_2006,10577,7/22/06,PID134334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,32,2006,COOK_32_2006,12051,8/12/06,PID134335,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,33,2006,COOK_33_2006,12326,8/19/06,PID134336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,33,2006,COOK_33_2006,12340,8/19/06,PID134337,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,3,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,33,2006,COOK_33_2006,12385,8/19/06,PID134338,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,6,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,33,2006,COOK_33_2006,12390,8/19/06,PID134339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,32,2006,COOK_32_2006,13732,8/12/06,PID134340,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,9,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,35,2006,COOK_35_2006,14168,9/2/06,PID134341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,22,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,35,2006,COOK_35_2006,14174,9/2/06,PID134342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,4,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,33,2006,COOK_33_2006,15019,8/19/06,PID134343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,8,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,36,2006,COOK_36_2006,15562,9/9/06,PID134344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,36,2006,COOK_36_2006,15565,9/9/06,PID134345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,2,Female,PCRWNV,POSITIVE,1,-87.76096,41.907769,Culex,36,2006,COOK_36_2006,15568,9/9/06,PID134346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60651,COOK,GRAVID TRAP,1,Female,PCRWNV,NEGATIVE,0,-87.76096,41.907769,Culex,34,2006,COOK_34_2006,15917,8/26/06,PID134347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
